stock_symbol,week_start_date,week_end_date,weekly_volume,volume_multiple,rsi_value
TCI,2023-05-08,2023-05-14,788516,4.17741697651564,65.78102466503312
TCI,2023-11-06,2023-11-12,847563,4.465244801910649,82.3396597015211
TDPOWERSYS,2020-11-16,2020-11-22,11848795,12.793142106494393,64.01897971076804
TDPOWERSYS,2021-05-03,2021-05-09,2738355,3.424984469913323,74.9294685798698
TEAMLEASE,2024-07-22,2024-07-28,931337,3.9748294984109283,53.63677392589887
TECHLABS,2024-05-06,2024-05-12,743000,4.069374714742127,74.62251574787872
TECHM,2023-02-13,2023-02-19,30590896,3.019546971655339,58.02231601341875
TEJASNET,2022-04-04,2022-04-10,7827411,6.411750900952374,62.63814507958723
TEJASNET,2022-08-22,2022-08-28,8556824,3.5705471578612524,67.97572831464473
TEXINFRA,2024-12-02,2024-12-08,11865623,5.127346399422,61.978135173201366
TEXRAIL,2023-04-24,2023-04-30,29243631,4.895840177027493,47.206706269898774
THEINVEST,2023-11-20,2023-11-26,675845,5.551612677994226,77.82151941901257
THEJO,2020-08-24,2020-08-30,590400,11.784431137724551,80.81725983231424
THEMISMED,2022-12-12,2022-12-18,4188360,6.163945685020211,75.09942867839729
THERMAX,2022-01-03,2022-01-09,2060949,3.301348845019915,76.11168664855745
THERMAX,2023-02-06,2023-02-12,758854,4.451696545898254,40.34854725014291
THERMAX,2024-05-27,2024-06-02,7507561,6.039782191495943,74.07380646476213
THYROCARE,2020-07-13,2020-07-19,1873590,7.002839997682651,64.19133440943581
THYROCARE,2021-04-05,2021-04-11,5378980,6.417523559243305,61.63306200492638
THYROCARE,2021-06-07,2021-06-13,5246712,3.8304945371511567,79.3779058355388
TI,2021-10-25,2021-10-31,9299290,5.406483799222744,85.82278596401126
TIIL,2023-08-14,2023-08-20,787707,7.000813214061938,67.99682761689392
TIINDIA,2022-11-28,2022-12-04,16622765,6.709071682699973,68.65719572520524
TIINDIA,2023-08-28,2023-09-03,2415805,3.601296631064883,58.075618218942004
TIMESGTY,2023-12-18,2023-12-24,1341847,9.36344351636696,91.55556257166923
TIMETECHNO,2022-04-04,2022-04-10,15723634,3.807544686740392,56.75934899495632
TIMETECHNO,2022-08-22,2022-08-28,33160278,3.4786261493108026,61.80675074478313
TIMETECHNO,2023-05-29,2023-06-04,41062107,6.442768046231993,70.5014749710834
TIMKEN,2020-08-24,2020-08-30,668373,3.968599454523143,81.12382539274472
TIMKEN,2020-12-28,2021-01-03,1224862,6.875781331132836,73.5387325414647
TIRUMALCHM,2024-11-25,2024-12-01,7003684,5.04643690396302,58.68149525826839
TIRUPATIFL,2023-09-11,2023-09-17,6976094,4.233016660300439,67.05201901086019
TIRUPATIFL,2024-10-21,2024-10-27,5597398,3.786197741542905,69.45454361146213
TITAGARH,2022-07-04,2022-07-10,13324303,3.9359479701015756,60.73619425864982
TNPETRO,2022-11-28,2022-12-04,2462210,3.6631462433265236,41.36325373211815
TORNTPOWER,2022-04-04,2022-04-10,6244804,3.1484546753246425,49.773506730595805
TORNTPOWER,2023-02-13,2023-02-19,17473067,8.901861845481566,49.54518234289167
TORNTPOWER,2023-04-10,2023-04-16,10677169,3.902400594433255,66.21241425261948
TORNTPOWER,2024-07-29,2024-08-04,22060442,11.749092139849742,70.31260680634179
TPLPLASTEH,2022-10-03,2022-10-09,5145025,9.446262593808092,69.45345177684386
TRACXN,2023-11-06,2023-11-12,22571824,5.828259186900034,61.62280573335633
TRENT,2020-06-22,2020-06-28,7126157,3.3481249707331333,66.52755437050561
TRENT,2024-09-23,2024-09-29,14592469,3.734874016039581,85.1927991590032
TRF,2021-10-04,2021-10-10,657798,5.428167472156282,61.9114912494709
TRIDHYA,2024-10-14,2024-10-20,1323000,8.590909090909092,69.82249462330641
TRIVENI,2021-02-22,2021-02-28,9963119,4.397350910561048,76.38888930874228
TRIVENI,2022-11-28,2022-12-04,7770526,3.488009525766057,76.57144460907219
TRIVENI,2024-12-02,2024-12-08,5818755,3.4157168136675127,45.21477619806707
TTKPRESTIG,2023-08-28,2023-09-03,1052714,3.010587104818629,74.5932714628318
TTL,2021-05-24,2021-05-30,20275900,11.211146324538372,71.76981345728527
TTML,2020-06-01,2020-06-07,12024027,3.556623313597694,57.377046168859614
TVTODAY,2023-02-06,2023-02-12,9780998,11.375731457782665,60.27661418023915
TVTODAY,2024-01-01,2024-01-07,2981970,3.458463898488849,68.43345048505563
UBL,2024-04-22,2024-04-28,4596839,3.5576279946707237,68.2549803996814
UCOBANK,2022-10-31,2022-11-06,150029627,9.03614923409516,78.74015355672398
UFLEX,2022-08-08,2022-08-14,2347021,3.2314374145794766,59.00173805397737
UFO,2020-06-01,2020-06-07,4665897,12.517972737618019,41.11690978621328
ULTRACEMCO,2023-12-11,2023-12-17,4300210,3.3887507113730506,71.20053091789138
UMESLTD,2024-07-01,2024-07-07,1424470,6.050156406951137,78.98686157167842
UNICHEMLAB,2022-09-05,2022-09-11,1594754,4.489625816186917,78.05228561356141
UNICHEMLAB,2023-04-03,2023-04-09,1739494,4.265649043403343,56.25157290260587
UNICHEMLAB,2023-04-10,2023-04-16,3628726,5.457670531241845,66.65877609935124
UNIENTER,2024-09-02,2024-09-08,765207,8.497248857623523,77.81544572565626
UNIONBANK,2023-07-03,2023-07-09,114861621,3.952057997014643,69.13228797373579
UNIONBANK,2023-09-11,2023-09-17,265237557,3.1816180996952332,75.31758982095984
UNITECH,2023-09-11,2023-09-17,27510931,3.34428721531746,87.87879116279063
UNITECH,2023-11-20,2023-11-26,39081897,3.3520608491306616,80.0000016585641
UNITEDPOLY,2022-10-10,2022-10-16,1211006,8.844097087402275,76.88073512651182
UNIVASTU,2024-04-15,2024-04-21,612826,3.3943806035183077,88.34783714789893
UNOMINDA,2020-11-09,2020-11-15,3674924,3.4129948480512553,70.84319849429171
UNOMINDA,2021-11-08,2021-11-14,7986554,3.067244655001158,79.80605136625229
UNOMINDA,2021-12-13,2021-12-19,17218304,4.225467501678165,78.0879022503965
UPL,2021-05-10,2021-05-16,98657462,3.5249787548109652,74.34658315715922
URBAN,2023-10-16,2023-10-22,672000,4.712482468443198,80.1183404100907
URJA,2023-06-05,2023-06-11,34042460,4.909435347091514,68.50394167898058
USHAMART,2021-04-26,2021-05-02,41128445,3.155172461409368,71.21401967399532
UTIAMC,2021-04-26,2021-05-02,3138537,4.308649023020604,68.56428388328844
UTTAMSUGAR,2024-06-10,2024-06-16,2419645,5.367016177717183,49.51756431263185
V2RETAIL,2020-11-23,2020-11-29,1928260,6.4982852187315,73.57555872239463
V2RETAIL,2024-07-29,2024-08-04,755548,3.1656574868664635,86.22671093098015
VARDHACRLC,2021-05-03,2021-05-09,706617,6.325685281005496,67.06949302740412
VARDHACRLC,2023-08-28,2023-09-03,1268464,3.5881882034788166,66.28960134137427
VARDMNPOLY,2021-07-19,2021-07-25,22371020,3.2773297353204445,86.47343167657957
VARDMNPOLY,2024-01-15,2024-01-21,5797160,4.677719382238552,55.14851495432231
VARDMNPOLY,2024-12-02,2024-12-08,2170105,4.5438454636853685,46.2598413371265
VARROC,2020-11-16,2020-11-22,3781057,5.102686933755589,72.52133128790607
VARROC,2022-01-03,2022-01-09,7101571,3.943430582794324,67.17208582058365
VARROC,2022-01-10,2022-01-16,16393426,5.9262889741221585,75.28985897449647
VARROC,2023-11-13,2023-11-19,8773705,5.2591095677672595,83.70210255427723
VASWANI,2023-08-28,2023-09-03,2334812,4.206471822176527,77.05479250725544
VBL,2022-08-01,2022-08-07,77334705,3.148594287852345,89.58052311369053
VBL,2022-11-28,2022-12-04,247367620,4.843181459346891,67.69784357870515
VERTOZ,2023-07-31,2023-08-06,18295400,5.1897378097960365,62.303670625103834
VGUARD,2021-05-24,2021-05-30,15381256,5.535334388047917,66.76044764957467
VGUARD,2023-06-26,2023-07-02,4759280,5.085234188557169,79.21964936650184
VGUARD,2024-05-06,2024-05-12,6602364,4.729863755864991,70.60453739934758
VIDHIING,2022-09-05,2022-09-11,520488,3.503848937208637,54.97465990169834
VIJAYA,2025-01-06,2025-01-12,6193756,4.074148833980555,63.27377931780083
VIJIFIN,2021-04-26,2021-05-02,1845683,3.3543438883874215,66.66678789194762
VIKASECO,2020-06-01,2020-06-07,7186241,4.0969275309219,75.82418695432027
VIKASECO,2022-01-10,2022-01-16,70322460,3.715062065965561,88.65985537630905
VIMTALABS,2024-11-25,2024-12-01,2749783,4.035474374427651,80.51926561554342
VINYLINDIA,2024-06-10,2024-06-16,896562,5.23461907861895,57.075097735818765
VIPCLOTHNG,2021-07-12,2021-07-18,5232289,3.7255676216308333,73.83512456591588
VIPCLOTHNG,2021-07-19,2021-07-25,17075372,9.520560943504671,82.1022708338402
VIPCLOTHNG,2022-08-22,2022-08-28,2270026,4.213706082207783,58.85885562516073
VIPIND,2022-09-12,2022-09-18,4056975,3.050838854255183,67.49695427435987
VISHNU,2021-03-15,2021-03-21,2558575,5.768619419810612,68.72196948843217
VISHWARAJ,2024-06-10,2024-06-16,15480757,4.7205383793326146,53.86063771926878
VIVIDHA,2022-01-17,2022-01-23,24271649,3.308800914713828,92.45282866089916
VMARCIND,2022-11-21,2022-11-27,1071000,8.334630350194553,87.0653659700185
VMART,2024-09-30,2024-10-06,525819,4.944959765268665,91.12538593441595
VRLLOG,2020-11-09,2020-11-15,1753396,4.2102319386704785,60.97946709903031
VRLLOG,2023-05-22,2023-05-28,2379367,4.826607361587768,87.78044177967593
VSSL,2022-12-12,2022-12-18,4070502,14.133425769893151,79.18794934860013
VSTIND,2021-06-14,2021-06-20,1619024,3.6319607810880616,54.417381927153166
VSTIND,2024-04-15,2024-04-21,3161158,7.079234871719075,62.44538941765319
VTL,2021-07-12,2021-07-18,10699775,3.494650405132127,74.19178617198267
VTL,2023-11-20,2023-11-26,8222967,6.428014624319615,67.62688649965827
WABAG,2020-08-17,2020-08-23,12269455,8.321353947364702,77.15831540249228
WABAG,2021-06-07,2021-06-13,19592270,7.010545133459852,69.62928630333585
WABAG,2022-11-14,2022-11-20,4266036,5.857183948485774,70.5864842771679
WALCHANNAG,2022-08-29,2022-09-04,7493057,8.537140780288503,71.90476116950273
WANBURY,2024-12-02,2024-12-08,1342029,4.295569556102063,59.68894049689691
WEBELSOLAR,2020-06-22,2020-06-28,1017629,4.410064506622925,76.71568583910485
WEIZMANIND,2022-02-07,2022-02-13,1495714,8.56963443176642,78.59699215422071
WELCORP,2023-05-29,2023-06-04,11843297,4.224932756712868,82.99921600803371
WELSPUNLIV,2023-04-10,2023-04-16,14589996,3.1650851601213916,61.597955100940936
WESTLIFE,2023-07-24,2023-07-30,1947183,3.073946972162635,89.54628071877337
WESTLIFE,2024-09-23,2024-09-29,4822134,7.800622155933695,66.8037192498374
WHEELS,2021-07-12,2021-07-18,1689752,4.585679994680916,85.16483897400438
WIPRO,2021-12-13,2021-12-19,145893894,3.177260003149227,51.43633497400942
WOCKPHARMA,2024-06-24,2024-06-30,5209352,3.372398608836611,69.04152604409134
WONDERLA,2022-08-01,2022-08-07,2139522,6.499402316309094,62.757208896222714
WORTH,2022-01-17,2022-01-23,915391,5.474193574108257,83.84977149662235
WSTCSTPAPR,2020-08-24,2020-08-30,1998010,3.0891202081254687,78.69737608251614
WSTCSTPAPR,2022-03-14,2022-03-20,6692362,5.668186778051787,60.323210020434345
WSTCSTPAPR,2024-12-02,2024-12-08,1792245,4.03534724121976,54.48179935325667
XPROINDIA,2024-11-25,2024-12-01,995154,8.892422802779606,63.73196271940596
YESBANK,2021-12-06,2021-12-12,1147811098,3.1355641467600073,71.61290219373423
ZEELEARN,2024-07-29,2024-08-04,8543214,4.4112172470504625,86.91910913029908
ZEEMEDIA,2021-09-20,2021-09-26,33767759,3.5457323512637458,62.49999906867744
ZEEMEDIA,2022-01-03,2022-01-09,34486081,5.00846835715914,57.74647975609583
ZENITHSTL,2023-10-09,2023-10-15,3028035,3.942921617325737,84.31372292359873
ZENITHSTL,2023-12-18,2023-12-24,2156303,3.410101136830586,67.9104477080823
ZENSARTECH,2023-05-08,2023-05-14,19962359,5.0519769534585945,76.71442607328483
ZENSARTECH,2023-07-17,2023-07-23,33351663,4.504332756217746,88.96585594852577
ZENTEC,2021-06-28,2021-07-04,13866856,3.399939194225413,67.65432593045279
ZIMLAB,2025-02-03,2025-02-09,1117042,3.727552932932153,49.792150356067836
ZODIACLOTH,2021-05-17,2021-05-23,798199,6.266339383963584,50.26881999765922
ZOTA,2023-06-12,2023-06-18,609993,6.606815929468723,73.59944438322097
ZOTA,2024-06-10,2024-06-16,1210748,13.141259044862519,70.0628999892948
ZUARI,2020-11-30,2020-12-06,832188,3.9318661987081005,65.68626981659838
ZUARI,2023-11-27,2023-12-03,2460872,4.311513882622959,57.377045592195756
ZUARIIND,2021-01-04,2021-01-10,7566170,7.511309896287482,92.35492758957213
ZYDUSLIFE,2021-04-05,2021-04-11,36235801,4.058529379091586,57.72445424606437
